,game_id,home_team,away_team
2469,2469,Virginia,Virginia Tech
2470,2470,Auburn,Alabama
2471,2471,Illinois,Northwestern
2472,2472,New Mexico State,Idaho
2473,2473,Syracuse,Boston College
2474,2474,Wisconsin,Penn State
2475,2475,TCU,Baylor
2476,2476,UT San Antonio,Louisiana Tech
2477,2477,Indiana,Purdue
2478,2478,Georgia Tech,Georgia
2479,2479,Middle Tennessee,UTEP
2480,2480,West Virginia,Iowa State
2481,2481,Western Kentucky,Arkansas State
2482,2482,Kentucky,Tennessee
2483,2483,Louisiana,Louisiana Monroe
2484,2484,Stanford,Notre Dame
2485,2485,South Carolina,Clemson
2486,2486,Missouri,Texas A&M
2487,2487,USC,UCLA
2488,2488,Arizona State,Arizona
2489,2489,Boise State,New Mexico
2490,2490,UNLV,San Diego State
2491,2491,Hawai'i,Army
2492,2492,Cincinnati,Louisville
2493,2493,Northern Illinois,Bowling Green
2494,2494,SMU,UCF
2495,2495,Rice,Marshall
2496,2496,Oklahoma State,Oklahoma
2497,2497,Connecticut,Memphis
2498,2498,Baylor,Texas
2499,2499,Auburn,Missouri
2500,2500,Rutgers,South Florida
2501,2501,Arizona State,Stanford
2502,2502,Florida State,Duke
2503,2503,South Alabama,Louisiana
2504,2504,Michigan State,Ohio State
2505,2505,Fresno State,Utah State
2506,2506,Navy,Army
2507,2507,Georgia State,Abilene Christian
2508,2508,South Carolina,Texas A&M
2509,2509,Central Michigan,Chattanooga
2510,2510,Louisiana Monroe,Wake Forest
2511,2511,Northern Illinois,Presbyterian College
2512,2512,Akron,Howard
2513,2513,Minnesota,Eastern Illinois
2514,2514,Utah,Idaho State
2515,2515,Tulsa,Tulane
2516,2516,Ole Miss,Boise State
2517,2517,New Mexico State,Cal Poly
2518,2518,San José State,North Dakota
2519,2519,Washington State,Rutgers
2520,2520,Arizona State,Weber State
2521,2521,Vanderbilt,Temple
2522,2522,Connecticut,BYU
2523,2523,Syracuse,Villanova
2524,2524,Western Kentucky,Bowling Green
2525,2525,Michigan State,Jacksonville State
2526,2526,Colorado,Colorado State
2527,2527,Houston,UT San Antonio
2528,2528,Arizona,UNLV
2529,2529,UCF,Penn State
2530,2530,Iowa State,North Dakota State
2531,2531,Pittsburgh,Delaware
2532,2532,Navy,Ohio State
2533,2533,Virginia,UCLA
2534,2534,Michigan,Appalachian State
2535,2535,Illinois,Youngstown State
2536,2536,Indiana,Indiana State
2537,2537,Iowa,Northern Iowa
2538,2538,Purdue,Western Michigan
2539,2539,UAB,Troy
2540,2540,Kentucky,UT Martin
2541,2541,Georgia Tech,Wofford
2542,2542,NC State,Georgia Southern
2543,2543,Ball State,Colgate
2544,2544,Air Force,Nicholls
2545,2545,UMass,Boston College
2546,2546,Nevada,Southern Utah
2547,2547,Maryland,James Madison
2548,2548,Buffalo,Duquesne
2549,2549,Alabama,West Virginia
2550,2550,Miami (OH),Marshall
2551,2551,Notre Dame,Rice
2552,2552,Old Dominion,Hampton
2553,2553,Nebraska,Florida Atlantic
2554,2554,Missouri,South Dakota State
2555,2555,Northwestern,California
2556,2556,Oregon State,Portland State
2557,2557,Virginia Tech,William & Mary
2558,2558,Auburn,Arkansas
2559,2559,Stanford,UC Davis
2560,2560,Wyoming,Montana
2561,2561,Georgia,Clemson
2562,2562,Eastern Michigan,Morgan State
2563,2563,North Carolina,Liberty
2564,2564,Duke,Elon
2565,2565,Kent State,Ohio
2566,2566,Arkansas State,Montana State
2567,2567,Texas State,Arkansas-Pine Bluff
2568,2568,Oklahoma,Louisiana Tech
2569,2569,TCU,Samford
2570,2570,Texas Tech,Central Arkansas
2571,2571,Louisiana,Southern
2572,2572,Toledo,New Hampshire
2573,2573,Middle Tennessee,Savannah State
2574,2574,Florida International,Bethune-Cookman
2575,2575,San Diego State,Northern Arizona
2576,2576,Memphis,Austin Peay
2577,2577,South Florida,Western Carolina
2578,2578,Kansas State,Stephen F. Austin
2579,2579,Mississippi State,Southern Mississippi
2580,2580,USC,Fresno State
2581,2581,Texas,North Texas
2582,2582,Oklahoma State,Florida State
2583,2583,East Carolina,North Carolina Central
2584,2584,New Mexico,UTEP
2585,2585,LSU,Wisconsin
2586,2586,Hawai'i,Washington
2587,2587,Oregon,South Dakota
2588,2588,Tennessee,Utah State
2589,2589,Baylor,SMU
2590,2590,Louisville,Miami
2591,2591,Louisiana,Nevada
2592,2592,UTEP,Utah State
2593,2593,Colorado State,Utah
2594,2594,Air Force,Western Michigan
2595,2595,Bowling Green,South Alabama
2596,2596,Memphis,BYU
2597,2597,Northern Illinois,Marshall
2598,2598,San Diego State,Navy
2599,2599,Western Kentucky,Central Michigan
2600,2600,Rice,Fresno State
2601,2601,Louisiana Tech,Illinois
2602,2602,North Carolina,Rutgers
2603,2603,UCF,NC State
2604,2604,Virginia Tech,Cincinnati
2605,2605,Duke,Arizona State
2606,2606,South Carolina,Miami
2607,2607,Penn State,Boston College
2608,2608,USC,Nebraska
2609,2609,West Virginia,Texas A&M
2610,2610,Clemson,Oklahoma
2611,2611,Texas,Arkansas
2612,2612,LSU,Notre Dame
2613,2613,Louisville,Georgia
2614,2614,Stanford,Maryland
2615,2615,TCU,Ole Miss
2616,2616,Arizona,Boise State
2617,2617,Georgia Tech,Mississippi State
2618,2618,Wisconsin,Auburn
2619,2619,Baylor,Michigan State
2620,2620,Minnesota,Missouri
2621,2621,Florida State,Oregon
2622,2622,Ohio State,Alabama
2623,2623,Pittsburgh,Houston
2624,2624,Tennessee,Iowa
2625,2625,UCLA,Kansas State
2626,2626,Oklahoma State,Washington
2627,2627,Florida,East Carolina
2628,2628,Arkansas State,Toledo
2629,2629,Ohio State,Oregon
2630,2630,UT San Antonio,Arizona
2631,2631,Boston College,Pittsburgh
2632,2632,Nevada,Washington State
2633,2633,Purdue,Central Michigan
2634,2634,Rutgers,Howard
2635,2635,Wisconsin,Western Illinois
2636,2636,Nebraska,McNeese
2637,2637,Iowa State,Kansas State
2638,2638,Toledo,Missouri
2639,2639,Tennessee,Arkansas State
2640,2640,Army,Buffalo
2641,2641,Connecticut,Stony Brook
2642,2642,North Texas,SMU
2643,2643,Illinois,Western Kentucky
2644,2644,Penn State,Akron
2645,2645,Tulsa,Oklahoma
2646,2646,Alabama,Florida Atlantic
2647,2647,Clemson,South Carolina State
2648,2648,Temple,Navy
2649,2649,Georgia State,New Mexico State
2650,2650,Kent State,South Alabama
2651,2651,Mississippi State,UAB
2652,2652,Utah,Fresno State
2653,2653,California,Sacramento State
2654,2654,UMass,Colorado
2655,2655,Washington,Eastern Washington
2656,2656,Bowling Green,VMI
2657,2657,Kentucky,Ohio
2658,2658,Northwestern,Northern Illinois
2659,2659,South Florida,Maryland
2660,2660,Iowa,Ball State
2661,2661,Minnesota,Middle Tennessee
2662,2662,Oklahoma State,Missouri State
2663,2663,Virginia,Richmond
2664,2664,Stanford,USC
2665,2665,Miami (OH),Eastern Kentucky
2666,2666,Florida,Eastern Michigan
2667,2667,Tulane,Georgia Tech
2668,2668,Arkansas,Nicholls
2669,2669,Vanderbilt,Ole Miss
2670,2670,Appalachian State,Campbell
2671,2671,Florida International,Wagner
2672,2672,Georgia Southern,Savannah State
2673,2673,NC State,Old Dominion
2674,2674,Wake Forest,Gardner-Webb
2675,2675,Oregon,Michigan State
2676,2676,Southern Mississippi,Alcorn State
2677,2677,Louisville,Murray State
2678,2678,Auburn,San José State
2679,2679,Troy,Duke
2680,2680,South Carolina,East Carolina
2681,2681,Louisiana,Louisiana Tech
2682,2682,New Mexico,Arizona State
2683,2683,Marshall,Rhode Island
2684,2684,Miami,Florida A&M
2685,2685,Kansas,Southeast Missouri State
2686,2686,Louisiana Monroe,Idaho
2687,2687,Texas A&M,Lamar
2688,2688,Texas,BYU
2689,2689,West Virginia,Towson
2690,2690,Notre Dame,Michigan
2691,2691,LSU,Sam Houston State
2692,2692,Baylor,Northwestern State
2693,2693,Florida State,The Citadel
2694,2694,Houston,Grambling
2695,2695,North Carolina,San Diego State
2696,2696,Ohio State,Virginia Tech
2697,2697,Utah State,Idaho State
2698,2698,UCLA,Memphis
2699,2699,UNLV,Northern Colorado
2700,2700,Wyoming,Air Force
2701,2701,Boise State,Colorado State
2702,2702,Hawai'i,Oregon State
2703,2703,UTEP,Texas Tech
2704,2704,North Texas,Louisiana Tech
2705,2705,BYU,Houston
2706,2706,Cincinnati,Toledo
2707,2707,Buffalo,Baylor
2708,2708,Maryland,West Virginia
2709,2709,Florida International,Pittsburgh
2710,2710,Virginia Tech,East Carolina
2711,2711,Missouri,UCF
2712,2712,Ohio State,Kent State
2713,2713,Bowling Green,Indiana
2714,2714,Marshall,Ohio
2715,2715,Connecticut,Boise State
2716,2716,Georgia Tech,Georgia Southern
2717,2717,Central Michigan,Syracuse
2718,2718,Vanderbilt,UMass
2719,2719,Virginia,Louisville
2720,2720,Georgia State,Air Force
2721,2721,Oregon,Wyoming
2722,2722,Ball State,Indiana State
2723,2723,Colorado State,UC Davis
2724,2724,Iowa,Iowa State
2725,2725,Texas Tech,Arkansas
2726,2726,South Carolina,Georgia
2727,2727,South Florida,NC State
2728,2728,Miami,Arkansas State
2729,2729,Michigan,Miami (OH)
2730,2730,Duke,Kansas
2731,2731,UAB,Alabama A&M
2732,2732,TCU,Minnesota
2733,2733,Ole Miss,Louisiana
2734,2734,Washington,Illinois
2735,2735,South Alabama,Mississippi State
2736,2736,Idaho,Western Michigan
2737,2737,Stanford,Army
2738,2738,Old Dominion,Eastern Michigan
2739,2739,Alabama,Southern Mississippi
2740,2740,Middle Tennessee,Western Kentucky
2741,2741,Troy,Abilene Christian
2742,2742,LSU,Louisiana Monroe
2743,2743,Florida Atlantic,Tulsa
2744,2744,UNLV,Northern Illinois
2745,2745,Oklahoma State,UT San Antonio
2746,2746,Utah State,Wake Forest
2747,2747,Notre Dame,Purdue
2748,2748,Florida,Kentucky
2749,2749,Rutgers,Penn State
2750,2750,UTEP,New Mexico State
2751,2751,Tulane,Southeastern Louisiana
2752,2752,Texas State,Navy
2753,2753,Washington State,Portland State
2754,2754,Oklahoma,Tennessee
2755,2755,Boston College,USC
2756,2756,Texas,UCLA
2757,2757,Texas A&M,Rice
2758,2758,Colorado,Arizona State
2759,2759,Fresno State,Nebraska
2760,2760,Arizona,Nevada
2761,2761,Hawai'i,Northern Iowa
2762,2762,Kansas State,Auburn
2763,2763,South Florida,Connecticut
2764,2764,Virginia Tech,Georgia Tech
2765,2765,Wisconsin,Bowling Green
2766,2766,Georgia,Troy
2767,2767,Michigan State,Eastern Michigan
2768,2768,Rice,Old Dominion
2769,2769,Purdue,Southern Illinois
2770,2770,Northwestern,Western Illinois
2771,2771,Pittsburgh,Iowa
2772,2772,Duke,Tulane
2773,2773,Syracuse,Maryland
2774,2774,Temple,Delaware State
2775,2775,Boston College,Maine
2776,2776,Colorado,Hawai'i
2777,2777,Akron,Marshall
2778,2778,Buffalo,Norfolk State
2779,2779,SMU,Texas A&M
2780,2780,Alabama,Florida
2781,2781,BYU,Virginia
2782,2782,North Texas,Nicholls
2783,2783,Florida International,Louisville
2784,2784,Wake Forest,Army
2785,2785,East Carolina,North Carolina
2786,2786,Navy,Rutgers
2787,2787,Kansas,Central Michigan
2788,2788,Michigan,Utah
2789,2789,Penn State,UMass
2790,2790,Illinois,Texas State
2791,2791,Minnesota,San José State
2792,2792,Wyoming,Florida Atlantic
2793,2793,Missouri,Indiana
2794,2794,NC State,Presbyterian College
2795,2795,Washington,Georgia State
2796,2796,UCF,Bethune-Cookman
2797,2797,Ohio,Idaho
2798,2798,Memphis,Middle Tennessee
2799,2799,Louisiana Tech,Northwestern State
2800,2800,Southern Mississippi,Appalachian State
2801,2801,Toledo,Ball State
2802,2802,Western Michigan,Murray State
2803,2803,Arkansas,Northern Illinois
2804,2804,Arkansas State,Utah State
2805,2805,Cincinnati,Miami (OH)
2806,2806,LSU,Mississippi State
2807,2807,Vanderbilt,South Carolina
2808,2808,West Virginia,Oklahoma
2809,2809,South Alabama,Georgia Southern
2810,2810,New Mexico State,New Mexico
2811,2811,Houston,UNLV
2812,2812,Nebraska,Miami
2813,2813,Florida State,Clemson
2814,2814,Fresno State,Southern Utah
2815,2815,Arizona,California
2816,2816,Boise State,Louisiana
2817,2817,Oregon State,San Diego State
2818,2818,Washington State,Oregon
2819,2819,Oklahoma State,Texas Tech
2820,2820,Georgia Southern,Appalachian State
2821,2821,Arizona State,UCLA
2822,2822,New Mexico,Fresno State
2823,2823,Old Dominion,Middle Tennessee
2824,2824,Georgia,Tennessee
2825,2825,Wisconsin,South Florida
2826,2826,Michigan State,Wyoming
2827,2827,Purdue,Iowa
2828,2828,Kentucky,Vanderbilt
2829,2829,Kansas State,UTEP
2830,2830,Penn State,Northwestern
2831,2831,SMU,TCU
2832,2832,Rutgers,Tulane
2833,2833,Virginia Tech,Western Michigan
2834,2834,Boston College,Colorado State
2835,2835,Yale,Army
2836,2836,Pittsburgh,Akron
2837,2837,Indiana,Maryland
2838,2838,Ohio,Eastern Illinois
2839,2839,UMass,Bowling Green
2840,2840,Louisville,Wake Forest
2841,2841,Virginia,Kent State
2842,2842,Buffalo,Miami (OH)
2843,2843,Navy,Western Kentucky
2844,2844,Michigan,Minnesota
2845,2845,UAB,Florida International
2846,2846,Texas A&M,Arkansas
2847,2847,NC State,Florida State
2848,2848,Auburn,Louisiana Tech
2849,2849,Connecticut,Temple
2850,2850,California,Colorado
2851,2851,Kansas,Texas
2852,2852,Washington,Stanford
2853,2853,Idaho,South Alabama
2854,2854,Florida Atlantic,UT San Antonio
2855,2855,Ohio State,Cincinnati
2856,2856,Toledo,Central Michigan
2857,2857,Southern Mississippi,Rice
2858,2858,Louisiana Monroe,Troy
2859,2859,Air Force,Boise State
2860,2860,Clemson,North Carolina
2861,2861,South Carolina,Missouri
2862,2862,LSU,New Mexico State
2863,2863,Ole Miss,Memphis
2864,2864,Miami,Duke
2865,2865,Utah,Washington State
2866,2866,Tulsa,Texas State
2867,2867,San Diego State,UNLV
2868,2868,Syracuse,Notre Dame
2869,2869,Iowa State,Baylor
2870,2870,Nebraska,Illinois
2871,2871,USC,Oregon State
2872,2872,San José State,Nevada
2873,2873,Florida International,Florida Atlantic
2874,2874,Houston,UCF
2875,2875,Oregon,Arizona
2876,2876,Syracuse,Louisville
2877,2877,Fresno State,San Diego State
2878,2878,BYU,Utah State
2879,2879,Maryland,Ohio State
2880,2880,Tennessee,Florida
2881,2881,Illinois,Purdue
2882,2882,Oklahoma State,Iowa State
2883,2883,Old Dominion,Marshall
2884,2884,Army,Ball State
2885,2885,Middle Tennessee,Southern Mississippi
2886,2886,Mississippi State,Texas A&M
2887,2887,East Carolina,SMU
2888,2888,North Carolina,Virginia Tech
2889,2889,Akron,Eastern Michigan
2890,2890,Miami (OH),UMass
2891,2891,Indiana,North Texas
2892,2892,Colorado State,Tulsa
2893,2893,Central Michigan,Ohio
2894,2894,Clemson,NC State
2895,2895,Bowling Green,Buffalo
2896,2896,UT San Antonio,New Mexico
2897,2897,Air Force,Navy
2898,2898,Northwestern,Wisconsin
2899,2899,Notre Dame,Stanford
2900,2900,Texas,Baylor
2901,2901,TCU,Oklahoma
2902,2902,Ole Miss,Alabama
2903,2903,Florida State,Wake Forest
2904,2904,Colorado,Oregon State
2905,2905,Georgia,Vanderbilt
2906,2906,West Virginia,Kansas
2907,2907,Northern Illinois,Kent State
2908,2908,Appalachian State,South Alabama
2909,2909,Texas State,Idaho
2910,2910,Cincinnati,Memphis
2911,2911,Louisiana,Georgia State
2912,2912,Kansas State,Texas Tech
2913,2913,Western Kentucky,UAB
2914,2914,Western Michigan,Toledo
2915,2915,Arkansas State,Louisiana Monroe
2916,2916,Rice,Hawai'i
2917,2917,Auburn,LSU
2918,2918,Louisiana Tech,UTEP
2919,2919,Rutgers,Michigan
2920,2920,Kentucky,South Carolina
2921,2921,Georgia Tech,Miami
2922,2922,USC,Arizona State
2923,2923,Virginia,Pittsburgh
2924,2924,San José State,UNLV
2925,2925,New Mexico State,Georgia Southern
2926,2926,Michigan State,Nebraska
2927,2927,UCLA,Utah
2928,2928,Nevada,Boise State
2929,2929,Washington State,California
2930,2930,UCF,BYU
2931,2931,Stanford,Washington State
2932,2932,New Mexico,San Diego State
2933,2933,UNLV,Fresno State
2934,2934,Syracuse,Florida State
2935,2935,Oklahoma,Texas
2936,2936,Missouri,Georgia
2937,2937,Marshall,Middle Tennessee
2938,2938,Army,Rice
2939,2939,Miami,Cincinnati
2940,2940,Temple,Tulsa
2941,2941,Texas Tech,West Virginia
2942,2942,Wisconsin,Illinois
2943,2943,Iowa,Indiana
2944,2944,Minnesota,Northwestern
2945,2945,Kentucky,Louisiana Monroe
2946,2946,Georgia Tech,Duke
2947,2947,Eastern Michigan,Buffalo
2948,2948,Georgia State,Arkansas State
2949,2949,Kent State,UMass
2950,2950,Akron,Miami (OH)
2951,2951,Ohio,Bowling Green
2952,2952,Troy,New Mexico State
2953,2953,Ball State,Western Michigan
2954,2954,NC State,Boston College
2955,2955,Mississippi State,Auburn
2956,2956,Baylor,TCU
2957,2957,Notre Dame,North Carolina
2958,2958,Purdue,Michigan State
2959,2959,UCLA,Oregon
2960,2960,UAB,North Texas
2961,2961,Iowa State,Toledo
2962,2962,Clemson,Louisville
2963,2963,Navy,VMI
2964,2964,Appalachian State,Liberty
2965,2965,Tennessee,Chattanooga
2966,2966,Kansas,Oklahoma State
2967,2967,Northern Illinois,Central Michigan
2968,2968,Georgia Southern,Idaho
2969,2969,Arkansas,Alabama
2970,2970,California,Washington
2971,2971,Michigan,Penn State
2972,2972,South Florida,East Carolina
2973,2973,Memphis,Houston
2974,2974,UT San Antonio,Florida International
2975,2975,Vanderbilt,Charleston Southern
2976,2976,Florida,LSU
2977,2977,UTEP,Old Dominion
2978,2978,Tulane,Connecticut
2979,2979,Texas A&M,Ole Miss
2980,2980,Utah State,Air Force
2981,2981,Arizona,USC
2982,2982,Nevada,Colorado State
2983,2983,Hawai'i,Wyoming
2984,2984,Texas State,Louisiana
2985,2985,Pittsburgh,Virginia Tech
2986,2986,Oregon State,Utah
2987,2987,Boise State,Fresno State
2988,2988,Houston,Temple
2989,2989,South Carolina,Furman
2990,2990,Louisiana Tech,UT San Antonio
2991,2991,Florida Atlantic,Western Kentucky
2992,2992,Minnesota,Purdue
2993,2993,Maryland,Iowa
2994,2994,Wake Forest,Syracuse
2995,2995,West Virginia,Baylor
2996,2996,UCF,Tulane
2997,2997,Oklahoma,Kansas State
2998,2998,Tulsa,South Florida
2999,2999,Duke,Virginia
3000,3000,Bowling Green,Western Michigan
3001,3001,Ohio,Akron
3002,3002,Troy,Appalachian State
3003,3003,UMass,Eastern Michigan
3004,3004,Kent State,Army
3005,3005,Texas Tech,Kansas
3006,3006,SMU,Cincinnati
3007,3007,Air Force,New Mexico
3008,3008,Ohio State,Rutgers
3009,3009,Middle Tennessee,UAB
3010,3010,California,UCLA
3011,3011,Central Michigan,Ball State
3012,3012,Louisville,NC State
3013,3013,Boston College,Clemson
3014,3014,Indiana,Michigan State
3015,3015,Alabama,Texas A&M
3016,3016,Wyoming,San José State
3017,3017,TCU,Oklahoma State
3018,3018,Arkansas,Georgia
3019,3019,Idaho,New Mexico State
3020,3020,Northern Illinois,Miami (OH)
3021,3021,USC,Colorado
3022,3022,Florida International,Marshall
3023,3023,North Carolina,Georgia Tech
3024,3024,Ole Miss,Tennessee
3025,3025,Colorado State,Utah State
3026,3026,Florida,Missouri
3027,3027,North Texas,Southern Mississippi
3028,3028,Northwestern,Nebraska
3029,3029,LSU,Kentucky
3030,3030,South Alabama,Georgia State
3031,3031,Oregon,Washington
3032,3032,Florida State,Notre Dame
3033,3033,Texas,Iowa State
3034,3034,BYU,Nevada
3035,3035,Arizona State,Stanford
3036,3036,San Diego State,Hawai'i
3037,3037,Louisiana,Arkansas State
3038,3038,East Carolina,Connecticut
3039,3039,Virginia Tech,Miami
3040,3040,Cincinnati,South Florida
3041,3041,South Alabama,Troy
3042,3042,Boise State,BYU
3043,3043,California,Oregon
3044,3044,Illinois,Minnesota
3045,3045,Rice,North Texas
3046,3046,Wisconsin,Maryland
3047,3047,Kansas State,Texas
3048,3048,Nebraska,Rutgers
3049,3049,Arkansas,UAB
3050,3050,SMU,Memphis
3051,3051,Virginia,North Carolina
3052,3052,Eastern Michigan,Northern Illinois
3053,3053,Navy,San José State
3054,3054,Ball State,Akron
3055,3055,Toledo,UMass
3056,3056,Western Michigan,Ohio
3057,3057,Colorado,UCLA
3058,3058,Georgia State,Georgia Southern
3059,3059,Miami (OH),Kent State
3060,3060,Marshall,Florida Atlantic
3061,3061,Kentucky,Mississippi State
3062,3062,Pittsburgh,Georgia Tech
3063,3063,Wake Forest,Boston College
3064,3064,Buffalo,Central Michigan
3065,3065,TCU,Texas Tech
3066,3066,Oklahoma State,West Virginia
3067,3067,Southern Mississippi,Louisiana Tech
3068,3068,Stanford,Oregon State
3069,3069,Michigan State,Michigan
3070,3070,Missouri,Vanderbilt
3071,3071,Utah State,UNLV
3072,3072,Western Kentucky,Old Dominion
3073,3073,UCF,Temple
3074,3074,Washington State,Arizona
3075,3075,Clemson,Syracuse
3076,3076,Colorado State,Wyoming
3077,3077,UT San Antonio,UTEP
3078,3078,Louisiana Monroe,Texas State
3079,3079,LSU,Ole Miss
3080,3080,Auburn,South Carolina
3081,3081,Tennessee,Alabama
3082,3082,Penn State,Ohio State
3083,3083,Utah,USC
3084,3084,Washington,Arizona State
3085,3085,Hawai'i,Nevada
3086,3086,Louisville,Florida State
3087,3087,Georgia Southern,Troy
3088,3088,Memphis,Tulsa
3089,3089,Tulane,Cincinnati
3090,3090,Army,Air Force
3091,3091,Connecticut,UCF
3092,3092,Texas A&M,Louisiana Monroe
3093,3093,Florida International,Rice
3094,3094,Rutgers,Wisconsin
3095,3095,Penn State,Maryland
3096,3096,Iowa,Northwestern
3097,3097,Pittsburgh,Duke
3098,3098,Temple,East Carolina
3099,3099,Iowa State,Oklahoma
3100,3100,Virginia Tech,Boston College
3101,3101,Miami,North Carolina
3102,3102,Colorado,Washington
3103,3103,Eastern Michigan,Central Michigan
3104,3104,Miami (OH),Western Michigan
3105,3105,Louisiana Tech,Western Kentucky
