game_id,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
731,0,Big 12,158,"[3, 0, 0, 3]",6,0.47831150422672486,Nebraska,True,,Big 12,245,"[0, 3, 0, 6]",9,0.5216884957732751,Texas A&M,303240245,False,2010,regular,2010-11-20T20:00:00.000Z,,Kyle Field,3795.0,12
732,0,Mountain West,254,"[3, 21, 0, 14]",38,0.15371583094992225,Utah,True,,Mountain West,21,"[14, 13, 7, 0]",34,0.8462841690500778,San Diego State,303240021,False,2010,regular,2010-11-20T22:00:00.000Z,,Qualcomm Stadium,3932.0,12
733,0,Western Athletic,23,"[0, 7, 0, 0]",7,5.611626827295435e-05,San José State,True,,Western Athletic,62,"[10, 17, 14, 0]",41,0.999943883731727,Hawai'i,303240062,False,2010,regular,2010-11-20T22:30:00.000Z,,Aloha Stadium,3610.0,12
734,0,Mid-American,218,"[3, 0, 0, 0]",3,0.19131142251986455,Temple,True,,Mid-American,193,"[6, 7, 3, 7]",23,0.8086885774801355,Miami (OH),303270193,False,2010,regular,2010-11-23T19:00:00.000Z,,Yager Stadium,3996.0,13
735,0,Big 12,245,"[0, 7, 17, 0]",24,0.30251349938656413,Texas A&M,True,,Big 12,251,"[7, 0, 7, 3]",17,0.6974865006134359,Texas,303290251,False,2010,regular,2010-11-25T20:00:00.000Z,,Darrell K Royal-Texas Memorial Stadium,3910.0,13
736,0,Mid-American,195,"[0, 3, 3, 0]",6,0.6149384487866607,Ohio,True,,Mid-American,2309,"[7, 7, 0, 14]",28,0.3850615512133393,Kent State,303302309,False,2010,regular,2010-11-26T11:00:00.000Z,,Dix Stadium,3696.0,13
737,0,Big East,97,"[14, 14, 6, 6]",40,0.516971292885821,Louisville,True,,Big East,164,"[0, 7, 6, 0]",13,0.48302870711417895,Rutgers,303300164,False,2010,regular,2010-11-26T11:00:00.000Z,,High Point Solutions Stadium,3754.0,13
738,0,Mid-American,2459,"[20, 17, 21, 13]",71,0.98555372892312,Northern Illinois,True,,Mid-American,2199,"[0, 3, 0, 0]",3,0.014446271076879976,Eastern Michigan,303302199,False,2010,regular,2010-11-26T12:00:00.000Z,,Rynearson Stadium,3912.0,13
739,0,Big East,277,"[7, 7, 14, 7]",35,0.46793176785499657,West Virginia,True,,Big East,221,"[7, 0, 3, 0]",10,0.5320682321450034,Pittsburgh,303300221,False,2010,regular,2010-11-26T12:00:00.000Z,,Heinz Field,3752.0,13
740,0,Mid-American,2711,"[13, 14, 14, 0]",41,0.5296698347104682,Western Michigan,True,,Mid-American,189,"[0, 0, 7, 0]",7,0.47033016528953175,Bowling Green,303300189,False,2010,regular,2010-11-26T14:00:00.000Z,,Doyt Perry Stadium,3700.0,13
741,0,Conference USA,2567,"[0, 10, 21, 7, 7]",45,0.09430451493329817,SMU,True,,Conference USA,151,"[14, 0, 3, 21, 0]",38,0.9056954850667018,East Carolina,303300151,False,2010,regular,2010-11-26T14:00:00.000Z,,Dowdy-Ficklen Stadium,3699.0,13
742,0,Mid-American,2084,"[0, 0, 7, 7]",14,0.6113484096131494,Buffalo,True,,Mid-American,2006,"[0, 12, 7, 3]",22,0.3886515903868506,Akron,303302006,False,2010,regular,2010-11-26T14:00:00.000Z,,Summa Field at InfoCision Stadium,3768.0,13
743,0,Mid-American,2117,"[7, 7, 3, 14]",31,0.22843282333856452,Central Michigan,True,,Mid-American,2649,"[14, 14, 7, 7]",42,0.7715671766614355,Toledo,303302649,False,2010,regular,2010-11-26T14:00:00.000Z,,Glass Bowl,3739.0,13
744,0,SEC,2,"[0, 7, 14, 7]",28,0.13079509564362046,Auburn,True,,SEC,333,"[21, 3, 3, 0]",27,0.8692049043563795,Alabama,303300333,False,2010,regular,2010-11-26T14:30:00.000Z,,Bryant Denny Stadium,3657.0,13
745,0,Big 12,38,"[0, 3, 14, 0]",17,0.0073488370611529685,Colorado,True,,Big 12,158,"[3, 14, 21, 7]",45,0.992651162938847,Nebraska,303300158,False,2010,regular,2010-11-26T15:30:00.000Z,,Memorial Stadium,3834.0,13
746,0,Pac-10,26,"[17, 3, 7, 7]",34,0.07759645407935856,UCLA,True,,Pac-10,9,"[7, 14, 17, 17]",55,0.9224035459206414,Arizona State,303300009,False,2010,regular,2010-11-26T15:30:00.000Z,,Sun Devil Stadium,3947.0,13
747,0,Conference USA,2572,"[10, 14, 10, 16]",50,0.3140574888359552,Southern Mississippi,True,,Conference USA,202,"[21, 7, 7, 21]",56,0.6859425111640448,Tulsa,303300202,False,2010,regular,2010-11-26T18:30:00.000Z,,Skelly Field at H. A. Chapman Stadium,3674.0,13
748,0,Pac-10,12,"[14, 5, 3, 7]",29,0.23747173295422797,Arizona,True,,Pac-10,2483,"[7, 7, 20, 14]",48,0.762528267045772,Oregon,303302483,False,2010,regular,2010-11-26T19:00:00.000Z,,Autzen Stadium,3626.0,13
749,0,Western Athletic,68,"[3, 21, 0, 7, 0]",31,0.16557300028714728,Boise State,True,,Western Athletic,2440,"[0, 7, 7, 17, 3]",34,0.8344269997128527,Nevada,303302440,False,2010,regular,2010-11-26T22:15:00.000Z,,Mackay Stadium,3816.0,13
750,0,Big Ten,130,"[0, 7, 0, 0]",7,0.050888748817027984,Michigan,True,,Big Ten,194,"[0, 24, 13, 0]",37,0.949111251182972,Ohio State,303310194,False,2010,regular,2010-11-27T12:00:00.000Z,,Ohio Stadium,3861.0,13
751,0,Big Ten,127,"[7, 7, 7, 7]",28,0.28258488437361007,Michigan State,True,,Big Ten,213,"[3, 0, 0, 19]",22,0.7174151156263899,Penn State,303310213,False,2010,regular,2010-11-27T12:00:00.000Z,,Beaver Stadium,3632.0,13
752,0,ACC,258,"[0, 0, 0, 7]",7,0.15411858871195727,Virginia,True,,ACC,259,"[0, 17, 14, 6]",37,0.8458814112880427,Virginia Tech,303310259,False,2010,regular,2010-11-27T12:00:00.000Z,,Lane Stadium,3799.0,13
753,0,Big East,58,"[0, 3, 7, 7, 6]",23,0.7562416130311137,South Florida,False,,ACC,2390,"[0, 0, 7, 10, 3]",20,0.24375838696888627,Miami,303312390,False,2010,regular,2010-11-27T12:00:00.000Z,,Hard Rock Stadium,3948.0,13
754,0,Big Ten,84,"[7, 7, 7, 10, 3]",34,0.6660196731850475,Indiana,True,,Big Ten,2509,"[14, 7, 7, 3, 0]",31,0.3339803268149525,Purdue,303312509,False,2010,regular,2010-11-27T12:00:00.000Z,,Ross-Ade Stadium,3907.0,13
755,0,Big East,2132,"[3, 7, 0, 7]",17,0.08244161483795409,Cincinnati,True,,Big East,41,"[7, 17, 0, 14]",38,0.9175583851620459,Connecticut,303310041,False,2010,regular,2010-11-27T12:00:00.000Z,,Rentschler Field,3892.0,13
756,0,ACC,103,"[3, 3, 7, 3]",16,0.43338829966820747,Boston College,False,,Big East,183,"[0, 0, 7, 0]",7,0.5666117003317925,Syracuse,303310183,False,2010,regular,2010-11-27T12:00:00.000Z,,Carrier Dome,1964.0,13
757,0,Conference USA,2116,"[7, 9, 7, 14]",37,0.47343047556527873,UCF,True,,Conference USA,235,"[7, 0, 3, 7]",17,0.5265695244347213,Memphis,303310235,False,2010,regular,2010-11-27T12:00:00.000Z,,Liberty Bowl Memorial Stadium,3805.0,13
758,0,Conference USA,2655,"[7, 7, 7, 2]",23,0.1381483744419134,Tulane,True,,Conference USA,276,"[7, 24, 7, 0]",38,0.8618516255580866,Marshall,303310276,False,2010,regular,2010-11-27T12:00:00.000Z,,Joan C. Edwards Stadium,3775.0,13
759,0,SEC,96,"[7, 0, 7, 0]",14,0.18985254178031707,Kentucky,True,,SEC,2633,"[0, 14, 7, 3]",24,0.8101474582196829,Tennessee,303312633,False,2010,regular,2010-11-27T12:21:00.000Z,,Neyland Stadium,3853.0,13
760,0,Big 12,2305,"[0, 0, 7, 0]",7,0.0064607532237239695,Kansas,True,,Big 12,142,"[14, 7, 7, 7]",35,0.993539246776276,Missouri,303310142,True,2010,regular,2010-11-27T12:30:00.000Z,,,,13
761,0,Western Athletic,62,"[10, 21, 14, 14]",59,0.8922354038448896,Hawai'i,True,,Western Athletic,166,"[0, 10, 7, 7]",24,0.10776459615511035,New Mexico State,303310166,False,2010,regular,2010-11-27T15:00:00.000Z,,Aggie Memorial Stadium,3601.0,13
762,0,Conference USA,5,"[7, 7, 3, 6]",23,0.6938138283648667,UAB,True,,Conference USA,242,"[7, 7, 0, 14]",28,0.30618617163513334,Rice,303310242,False,2010,regular,2010-11-27T15:30:00.000Z,,Rice Stadium,3895.0,13
763,0,Sun Belt,2032,"[3, 14, 0, 7]",24,,Arkansas State,True,,Sun Belt,2229,"[3, 14, 3, 11]",31,,Florida International,303312229,False,2010,regular,2010-11-27T15:30:00.000Z,,FIU Stadium,218.0,13
764,0,Sun Belt,98,"[7, 7, 0, 0]",14,,Western Kentucky,True,,Sun Belt,2653,"[7, 7, 0, 14]",28,,Troy,303312653,False,2010,regular,2010-11-27T15:30:00.000Z,,Veterans Memorial Stadium,3975.0,13
765,0,Mountain West,252,"[3, 3, 7, 3]",16,0.3891049376268897,BYU,True,,Mountain West,254,"[0, 0, 0, 17]",17,0.6108950623731103,Utah,303310254,False,2010,regular,2010-11-27T15:30:00.000Z,,Rice-Eccles Stadium,587.0,13
766,0,SEC,57,"[7, 0, 0, 0]",7,0.04309863440372186,Florida,False,,ACC,52,"[3, 21, 7, 0]",31,0.9569013655962781,Florida State,303310052,False,2010,regular,2010-11-27T15:30:00.000Z,,Bobby Bowden Field at Doak Campbell Stadium,3697.0,13
767,0,ACC,152,"[14, 0, 3, 14]",31,0.4414344839422478,NC State,True,,ACC,120,"[0, 17, 7, 14]",38,0.5585655160577522,Maryland,303310120,False,2010,regular,2010-11-27T15:30:00.000Z,,Maryland Stadium,3665.0,13
768,0,Big Ten,2294,"[0, 17, 0, 7]",24,0.15684816043726268,Iowa,True,,Big Ten,135,"[10, 10, 0, 7]",27,0.8431518395627373,Minnesota,303310135,False,2010,regular,2010-11-27T15:30:00.000Z,,TCF Bank Stadium,3953.0,13
769,0,Pac-10,264,"[0, 0, 10, 6]",16,0.65443869460359,Washington,True,,Pac-10,25,"[0, 3, 7, 3]",13,0.34556130539641,California,303310025,False,2010,regular,2010-11-27T15:30:00.000Z,,California Memorial Stadium,3831.0,13
770,0,Sun Belt,2226,"[7, 0, 0, 7]",14,0.0003756517316448882,Florida Atlantic,True,,Sun Belt,2393,"[7, 7, 10, 14]",38,0.9996243482683551,Middle Tennessee,303312393,False,2010,regular,2010-11-27T15:30:00.000Z,,"Johnny Red"""" Floyd Stadium""""",3725.0,13
771,0,Sun Belt,309,"[3, 7, 13, 0]",23,0.23353261327957153,Louisiana,True,,Sun Belt,2433,"[10, 3, 0, 9]",22,0.7664673867204285,Louisiana Monroe,303312433,False,2010,regular,2010-11-27T15:30:00.000Z,,Malone Stadium,3817.0,13
772,0,ACC,153,"[7, 3, 7, 7]",24,0.7629367965280469,North Carolina,True,,ACC,150,"[7, 0, 3, 9]",19,0.23706320347195314,Duke,303310150,False,2010,regular,2010-11-27T15:30:00.000Z,,Wallace Wade Stadium,3982.0,13
773,0,Big Ten,77,"[3, 14, 6, 0]",23,0.00339448764206407,Northwestern,True,,Big Ten,275,"[14, 35, 21, 0]",70,0.9966055123579359,Wisconsin,303310275,False,2010,regular,2010-11-27T15:30:00.000Z,,Camp Randall Stadium,347.0,13
774,0,SEC,99,"[0, 14, 6, 3]",23,0.5717879611680182,LSU,True,,SEC,8,"[7, 14, 0, 10]",31,0.4282120388319818,Arkansas,303310008,False,2010,regular,2010-11-27T15:30:00.000Z,,,,13
775,0,Mountain West,2628,"[24, 7, 21, 14]",66,0.9294573956324229,TCU,True,,Mountain West,167,"[7, 10, 0, 0]",17,0.07054260436757712,New Mexico,303310167,False,2010,regular,2010-11-27T16:00:00.000Z,,University Stadium,3971.0,13
776,0,Big 12,2306,"[7, 14, 21, 7]",49,0.2043540494290762,Kansas State,False,,Sun Belt,249,"[20, 0, 14, 7]",41,0.7956459505709238,North Texas,303310249,False,2010,regular,2010-11-27T16:00:00.000Z,,,,13
777,0,SEC,2579,"[9, 10, 10, 0]",29,0.7048955906291595,South Carolina,False,,ACC,228,"[7, 0, 0, 0]",7,0.2951044093708405,Clemson,303310228,False,2010,regular,2010-11-27T19:00:00.000Z,,Memorial Stadium,3836.0,13
778,0,SEC,344,"[0, 21, 10, 0]",31,0.9497024287829113,Mississippi State,True,,SEC,145,"[6, 3, 0, 14]",23,0.0502975712170887,Ole Miss,303310145,False,2010,regular,2010-11-27T19:00:00.000Z,,Vaught-Hemingway Stadium,3974.0,13
779,0,ACC,154,"[10, 14, 3, 7]",34,0.26104849171377464,Wake Forest,False,,SEC,238,"[3, 3, 0, 7]",13,0.7389515082862254,Vanderbilt,303310238,False,2010,regular,2010-11-27T19:30:00.000Z,,Vanderbilt Stadium,3973.0,13
780,0,Pac-10,204,"[0, 0, 0, 0]",0,0.003058020199880551,Oregon State,True,,Pac-10,24,"[14, 10, 7, 7]",38,0.9969419798001194,Stanford,303310024,False,2010,regular,2010-11-27T19:30:00.000Z,,Stanford Stadium,3940.0,13
781,0,ACC,59,"[0, 14, 7, 13]",34,0.5128126647605594,Georgia Tech,False,,SEC,61,"[14, 7, 14, 7]",42,0.4871873352394406,Georgia,303310061,False,2010,regular,2010-11-27T19:45:00.000Z,,Sanford Stadium,3917.0,13
782,0,FBS Independents,87,"[0, 13, 0, 7]",20,0.3998861491447002,Notre Dame,False,,Pac-10,30,"[3, 0, 10, 3]",16,0.6001138508552998,USC,303310030,False,2010,regular,2010-11-27T20:00:00.000Z,,Los Angeles Memorial Coliseum,477.0,13
783,0,Conference USA,248,"[10, 3, 0, 7]",20,0.5946671457469578,Houston,False,,Big 12,2641,"[14, 7, 7, 7]",35,0.4053328542530422,Texas Tech,303312641,False,2010,regular,2010-11-27T20:00:00.000Z,,Jones AT&T Stadium,3784.0,13
784,0,Western Athletic,2348,"[21, 10, 7, 7]",45,0.1315207776405839,Louisiana Tech,True,,Western Athletic,23,"[7, 14, 3, 14]",38,0.8684792223594161,San José State,303310023,False,2010,regular,2010-11-27T20:00:00.000Z,,Spartan Stadium,3935.0,13
785,0,Mountain West,2439,"[7, 0, 0, 7]",14,0.003971786884690687,UNLV,True,,Mountain West,21,"[17, 14, 17, 0]",48,0.9960282131153093,San Diego State,303310021,False,2010,regular,2010-11-27T20:00:00.000Z,,Qualcomm Stadium,3932.0,13
786,0,Big 12,201,"[7, 17, 0, 23]",47,0.1345381084540742,Oklahoma,True,,Big 12,197,"[3, 14, 7, 17]",41,0.8654618915459258,Oklahoma State,303310197,False,2010,regular,2010-11-27T20:00:00.000Z,,Boone Pickens Stadium,3646.0,13
787,0,Western Athletic,70,"[0, 0, 3, 17]",20,,Idaho,True,,Western Athletic,278,"[3, 3, 7, 10]",23,,Fresno State,303310278,False,2010,regular,2010-11-27T22:00:00.000Z,,Bulldog Stadium,3660.0,13
788,0,Pac-10,9,"[3, 3, 0, 14, 3, 7]",30,0.5424652310802507,Arizona State,True,,Pac-10,12,"[0, 0, 14, 6, 3, 6]",29,0.4575347689197493,Arizona,303360012,False,2010,regular,2010-12-02T20:00:00.000Z,,Arizona Stadium,3619.0,14
789,0,Mid-American,2459,"[14, 0, 0, 7]",21,0.1902653870027996,Northern Illinois,True,,Mid-American,193,"[13, 0, 7, 6]",26,0.8097346129972004,Miami (OH),303370193,True,2010,regular,2010-12-03T19:00:00.000Z,,,,14
790,0,Big Ten,356,"[0, 10, 7, 6]",23,0.5781189440913955,Illinois,False,,Western Athletic,278,"[16, 3, 6, 0]",25,0.4218810559086045,Fresno State,303370278,False,2010,regular,2010-12-03T22:15:00.000Z,,Bulldog Stadium,3660.0,14
791,0,Big East,221,"[7, 14, 0, 7]",28,0.6362766805486595,Pittsburgh,True,,Big East,2132,"[0, 10, 0, 0]",10,0.3637233194513405,Cincinnati,303382132,False,2010,regular,2010-12-04T12:00:00.000Z,,Nippert Stadium,3854.0,14
792,0,Big East,164,"[0, 7, 0, 7]",14,0.0006351238790799352,Rutgers,True,,Big East,277,"[7, 7, 7, 14]",35,0.9993648761209201,West Virginia,303380277,False,2010,regular,2010-12-04T12:00:00.000Z,,Mountaineer Field at Milan Puskar Stadium,3842.0,14
793,0,Conference USA,2567,"[0, 0, 0, 7]",7,0.37979966522579944,SMU,True,,Conference USA,2116,"[7, 3, 7, 0]",17,0.6202003347742006,UCF,303382116,False,2010,regular,2010-12-04T12:00:00.000Z,,Bright House Networks Stadium,3652.0,14
794,0,Sun Belt,2653,"[20, 10, 0, 14]",44,0.4433626108237082,Troy,True,,Sun Belt,2226,"[0, 0, 0, 7]",7,0.5566373891762918,Florida Atlantic,303382226,False,2010,regular,2010-12-04T14:00:00.000Z,,,,14
795,0,Western Athletic,2440,"[0, 14, 7, 14]",35,0.7154350965867632,Nevada,True,,Western Athletic,2348,"[7, 7, 3, 0]",17,0.2845649034132368,Louisiana Tech,303382348,False,2010,regular,2010-12-04T15:00:00.000Z,,Joe Aillet Stadium,3776.0,14
796,0,Western Athletic,328,"[7, 0, 0, 7]",14,0.001824602870967973,Utah State,True,,Western Athletic,68,"[15, 14, 14, 7]",50,0.998175397129032,Boise State,303380068,False,2010,regular,2010-12-04T15:00:00.000Z,,Albertsons Stadium,3653.0,14
797,0,Pac-10,2483,"[6, 10, 7, 14]",37,0.7870166854715653,Oregon,True,,Pac-10,204,"[7, 0, 3, 10]",20,0.2129833145284347,Oregon State,303380204,False,2010,regular,2010-12-04T15:30:00.000Z,,Reser Stadium,3893.0,14
798,0,SEC,2,"[21, 7, 14, 14]",56,0.6457994748486097,Auburn,True,,SEC,2579,"[7, 7, 0, 3]",17,0.35420052515139033,South Carolina,303382579,True,2010,regular,2010-12-04T16:00:00.000Z,,Georgia Dome,3495.0,14
799,0,Western Athletic,23,"[0, 7, 6, 7, 3]",23,0.21496781048742175,San José State,True,,Western Athletic,70,"[0, 3, 7, 10, 6]",26,0.7850321895125782,Idaho,303380070,False,2010,regular,2010-12-04T17:00:00.000Z,,Kibbie Dome,3791.0,14
800,0,Sun Belt,2393,"[7, 7, 7, 7]",28,0.14858102704087617,Middle Tennessee,True,,Sun Belt,2229,"[14, 3, 3, 7]",27,0.8514189729591238,Florida International,303382229,False,2010,regular,2010-12-04T18:00:00.000Z,,FIU Stadium,218.0,14
801,0,Pac-10,264,"[7, 7, 7, 14]",35,0.3302127349922357,Washington,True,,Pac-10,265,"[0, 7, 7, 14]",28,0.6697872650077643,Washington State,303380265,False,2010,regular,2010-12-04T19:00:00.000Z,,Martin Stadium,3820.0,14
802,0,ACC,52,"[10, 7, 7, 9]",33,0.18694301490149634,Florida State,True,,ACC,259,"[14, 7, 14, 9]",44,0.8130569850985037,Virginia Tech,303380259,True,2010,regular,2010-12-04T19:45:00.000Z,,,,14
803,0,Big East,41,"[3, 7, 3, 6]",19,0.6129485625122308,Connecticut,True,,Big East,58,"[3, 0, 3, 10]",16,0.3870514374877692,South Florida,303380058,False,2010,regular,2010-12-04T20:00:00.000Z,,Raymond James Stadium,3886.0,14
804,0,Big 12,201,"[0, 17, 3, 3]",23,0.6870858197862717,Oklahoma,True,,Big 12,158,"[10, 10, 0, 0]",20,0.31291418021372824,Nebraska,303380158,True,2010,regular,2010-12-04T20:00:00.000Z,,,,14
805,0,Mountain West,2439,"[7, 0, 0, 14]",21,0.00043351085075982176,UNLV,False,,Western Athletic,62,"[14, 17, 14, 14]",59,0.9995664891492402,Hawai'i,303380062,False,2010,regular,2010-12-04T22:30:00.000Z,,Aloha Stadium,3610.0,14
806,0,Pac-10,30,"[7, 7, 0, 14]",28,0.5848323728600505,USC,True,,Pac-10,26,"[7, 0, 0, 7]",14,0.4151676271399495,UCLA,303380026,False,2010,regular,2010-12-04T22:30:00.000Z,,Rose Bowl,1056.0,14
807,0,FBS Independents,2426,"[10, 14, 0, 7]",31,0.37769214839296317,Navy,False,,FBS Independents,349,"[0, 7, 3, 7]",17,0.6223078516070368,Army,303450349,True,2010,regular,2010-12-11T14:30:00.000Z,,Lincoln Financial Field,3806.0,15
